tv_id,smuggle_url,success,rst,blockpage,timeout_afterhs,timeout_beforehs,other,cn_success_rate
CL-xprespace-a0-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
TE-20-XX-20-XX-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-06-XX-XX-06-TE.CL,freetibet.org/,0,69,0,31,0,0,0.0
CL-db-db-XX-XX-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
TE-c9-XX-XX-c9-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-d5-XX-XX-d5-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-f2-XX-XX-f2-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
CL-f8-XX-XX-f8-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
CL-XX-06-06-XX-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
CL-d7-XX-d7-XX-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-XX-88-XX-88-TE.CL,freetibet.org/,0,68,0,32,0,0,0.0
TE-e5-XX-XX-e5-TE.CL,www.uyghurnet.org/,0,81,0,19,0,0,0.0
TE-XX-82-82-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
TE-XX-b4-b4-XX-TE.CL,freetibet.org/,0,69,0,31,0,0,0.0
TE-XX-f0-f0-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
CL-endspace-a0-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
TE-XX-0c-XX-0c-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
TE-xprespace-08-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
TE-XX-f8-XX-f8-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
TE-cb-XX-cb-XX-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-ba-ba-XX-XX-CL.TE,freetibet.org/,0,69,0,31,0,0,0.0
CL-XX-XX-0c-0c-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-XX-94-94-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-c9-XX-XX-c9-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-XX-XX-bb-bb-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
CL-18-XX-XX-18-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-XX-f8-XX-f8-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
TE-XX-15-15-XX-TE.CL,www.uyghurnet.org/,0,70,0,30,0,0,0.0
TE-c7-XX-XX-c7-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-XX-20-XX-20-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
TE-15-15-XX-XX-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-d0-XX-d0-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-10-XX-XX-10-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
CL-XX-da-da-XX-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-ff-XX-ff-XX-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-XX-XX-c0-c0-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
CL-XX-cf-cf-XX-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
TE-b5-XX-XX-b5-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-f3-f3-XX-XX-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-XX-bb-XX-bb-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-87-XX-XX-87-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-01-XX-01-TE.CL,freetibet.org/,0,72,0,28,0,0,0.0
CL-XX-XX-1a-1a-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
CL-xnprespace-1f-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-XX-a0-XX-a0-CL.TE,www.uyghurnet.org/,0,72,0,28,0,0,0.0
TE-f3-f3-XX-XX-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-XX-01-01-XX-CL.TE,freetibet.org/,0,66,0,34,0,0,0.0
CL-XX-XX-e5-e5-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
CL-XX-XX-fa-fa-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
TE-prespace-0b-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
TE-XX-ff-XX-ff-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
TE-e0-e0-XX-XX-TE.CL,freetibet.org/,0,67,0,33,0,0,0.0
CL-a4-XX-a4-XX-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-XX-XX-cb-cb-CL.TE,freetibet.org/,0,83,0,17,0,0,0.0
TE-XX-90-90-XX-TE.CL,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-be-be-XX-XX-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-90-XX-90-XX-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
TE-f1-XX-f1-XX-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-endspacex-04-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-XX-XX-1b-1b-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
CL-XX-81-81-XX-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
CL-prespace-08-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-midspace-09-CL.TE,www.uyghurnet.org/,0,67,0,33,0,0,0.0
CL-XX-XX-dc-dc-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
CL-83-XX-XX-83-CL.TE,freetibet.org/,0,66,0,34,0,0,0.0
TE-05-XX-XX-05-TE.CL,www.uyghurnet.org/,0,68,0,32,0,0,0.0
CL-c3-c3-XX-XX-CL.TE,www.uyghurnet.org/,0,83,0,17,0,0,0.0
TE-9b-9b-XX-XX-TE.CL,freetibet.org/,0,67,0,33,0,0,0.0
CL-e8-e8-XX-XX-CL.TE,freetibet.org/,0,69,0,31,0,0,0.0
TE-20-XX-XX-20-TE.CL,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-a8-XX-XX-a8-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
CL-c1-c1-XX-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-da-da-XX-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
TE-XX-b7-XX-b7-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
CL-XX-11-11-XX-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-80-80-XX-XX-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
CL-rxprespace-08-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
CL-a4-XX-a4-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-fa-fa-XX-XX-TE.CL,www.uyghurnet.org/,0,67,0,33,0,0,0.0
CL-XX-e2-e2-XX-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
TE-XX-15-XX-15-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
CL-b5-b5-XX-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-16-XX-16-XX-TE.CL,www.uyghurnet.org/,0,69,0,31,0,0,0.0
TE-postspace-01-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
TE-fb-fb-XX-XX-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-XX-af-af-XX-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
CL-bf-XX-XX-bf-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
TE-XX-bf-XX-bf-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
TE-XX-e8-XX-e8-TE.CL,www.uyghurnet.org/,0,81,0,19,0,0,0.0
CL-XX-c9-XX-c9-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-d7-XX-XX-d7-TE.CL,www.uyghurnet.org/,0,79,0,21,0,0,0.0
TE-de-XX-de-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
TE-XX-11-XX-11-TE.CL,www.uyghurnet.org/,0,83,0,17,0,0,0.0
CL-xprespace-20-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-XX-c9-c9-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-rxprespace-a0-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-XX-bc-bc-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-XX-ad-ad-XX-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
CL-83-XX-XX-83-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-9f-9f-XX-XX-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
CL-XX-aa-XX-aa-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-a3-XX-XX-a3-CL.TE,www.uyghurnet.org/,0,85,0,15,0,0,0.0
CL-rxprespace-0d-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-fd-XX-fd-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
CL-XX-80-XX-80-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-eb-eb-XX-XX-TE.CL,www.uyghurnet.org/,0,72,0,28,0,0,0.0
TE-XX-c9-c9-XX-TE.CL,www.uyghurnet.org/,0,64,0,36,0,0,0.0
CL-tabprefix1-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
TE-xnprespace-7f-CL.TE,freetibet.org/,0,64,0,36,0,0,0.0
TE-a3-XX-a3-XX-TE.CL,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-XX-8a-XX-8a-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
CL-XX-92-92-XX-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
CL-XX-c1-XX-c1-CL.TE,freetibet.org/,0,69,0,31,0,0,0.0
CL-XX-XX-8a-8a-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
CL-XX-XX-88-88-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-e3-e3-XX-XX-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
TE-XX-f1-f1-XX-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
CL-XX-ad-XX-ad-CL.TE,freetibet.org/,0,84,0,16,0,0,0.0
CL-XX-1f-XX-1f-CL.TE,freetibet.org/,0,83,0,17,0,0,0.0
TE-f9-XX-f9-XX-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-f3-XX-XX-f3-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
TE-d3-d3-XX-XX-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
CL-XX-b2-XX-b2-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-XX-b2-XX-b2-TE.CL,www.uyghurnet.org/,0,81,0,19,0,0,0.0
CL-XX-09-09-XX-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
TE-d5-XX-d5-XX-TE.CL,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-b8-b8-XX-XX-CL.TE,freetibet.org/,0,69,0,31,0,0,0.0
CL-XX-c2-c2-XX-CL.TE,freetibet.org/,0,80,0,20,0,0,0.0
TE-postspace-1f-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
TE-XX-df-XX-df-TE.CL,freetibet.org/,0,74,0,26,0,0,0.0
CL-XX-XX-f5-f5-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-prespace-ff-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-0f-XX-XX-0f-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-prespace-08-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-db-XX-db-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-1e-1e-XX-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-postspace-09-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-XX-XX-0e-0e-CL.TE,www.uyghurnet.org/,0,85,0,15,0,0,0.0
TE-eb-XX-XX-eb-TE.CL,freetibet.org/,0,82,0,18,0,0,0.0
CL-84-XX-84-XX-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-02-XX-02-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
CL-ca-XX-XX-ca-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
TE-c1-c1-XX-XX-TE.CL,www.uyghurnet.org/,0,64,0,36,0,0,0.0
TE-a7-XX-a7-XX-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
CL-XX-16-16-XX-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
CL-XX-97-XX-97-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-XX-b5-b5-XX-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-XX-18-XX-18-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
TE-18-XX-XX-18-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-d7-d7-XX-XX-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
CL-8e-8e-XX-XX-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-XX-81-XX-81-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-84-84-XX-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
TE-a9-a9-XX-XX-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-XX-05-05-XX-TE.CL,www.uyghurnet.org/,0,64,0,36,0,0,0.0
CL-d0-XX-XX-d0-CL.TE,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-03-XX-03-XX-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
TE-f2-XX-f2-XX-TE.CL,freetibet.org/,0,86,0,14,0,0,0.0
TE-XX-b1-b1-XX-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
TE-0e-XX-XX-0e-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
TE-XX-bd-bd-XX-TE.CL,freetibet.org/,0,70,0,30,0,0,0.0
TE-84-XX-XX-84-TE.CL,freetibet.org/,0,83,0,17,0,0,0.0
CL-1e-1e-XX-XX-CL.TE,www.uyghurnet.org/,0,66,0,34,0,0,0.0
TE-cowComma-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
TE-08-XX-XX-08-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
CL-rxprespace-09-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-ac-ac-XX-XX-TE.CL,freetibet.org/,0,70,0,30,0,0,0.0
CL-XX-XX-14-14-CL.TE,freetibet.org/,0,66,0,34,0,0,0.0
CL-03-XX-XX-03-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-0c-XX-0c-XX-TE.CL,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-XX-b9-XX-b9-CL.TE,freetibet.org/,0,68,0,32,0,0,0.0
TE-XX-80-80-XX-TE.CL,freetibet.org/,0,79,0,21,0,0,0.0
TE-af-XX-af-XX-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-XX-b7-b7-XX-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
CL-XX-XX-d8-d8-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
CL-a9-XX-XX-a9-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
TE-endspace-0d-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
TE-xnprespace-0c-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
CL-dc-XX-XX-dc-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
CL-XX-d8-XX-d8-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
TE-c4-XX-XX-c4-TE.CL,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-ed-XX-XX-ed-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-a2-XX-a2-XX-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
CL-02-02-XX-XX-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-fa-fa-XX-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-c8-c8-XX-XX-CL.TE,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-13-XX-13-XX-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
TE-d5-XX-d5-XX-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
CL-87-87-XX-XX-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
TE-11-XX-XX-11-TE.CL,freetibet.org/,0,70,0,30,0,0,0.0
TE-doubleheader-last-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
CL-9a-9a-XX-XX-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-c1-XX-c1-XX-TE.CL,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-f0-XX-f0-XX-TE.CL,www.uyghurnet.org/,0,85,0,15,0,0,0.0
CL-89-XX-XX-89-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-90-XX-XX-90-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
CL-XX-XX-1f-1f-CL.TE,www.uyghurnet.org/,0,81,0,19,0,0,0.0
CL-94-XX-94-XX-CL.TE,freetibet.org/,0,67,0,33,0,0,0.0
TE-a0-XX-a0-XX-TE.CL,www.uyghurnet.org/,0,70,0,30,0,0,0.0
TE-XX-a8-a8-XX-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
CL-xnprespace-04-CL.TE,www.uyghurnet.org/,0,69,0,31,0,0,0.0
TE-af-XX-XX-af-TE.CL,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-XX-c7-c7-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-9a-XX-9a-XX-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-endspace-09-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
CL-cc-cc-XX-XX-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
CL-smashed-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-endspacerx-0c-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-XX-XX-0e-0e-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-XX-ca-ca-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-93-XX-93-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-b8-XX-b8-XX-CL.TE,www.uyghurnet.org/,0,72,0,28,0,0,0.0
TE-e6-XX-e6-XX-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-85-85-XX-XX-TE.CL,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-d8-XX-d8-XX-CL.TE,www.uyghurnet.org/,0,81,0,19,0,0,0.0
TE-d5-XX-XX-d5-TE.CL,www.uyghurnet.org/,0,68,0,32,0,0,0.0
CL-endspacexn-0d-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
CL-XX-c0-c0-XX-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
TE-XX-93-XX-93-TE.CL,www.uyghurnet.org/,0,81,0,19,0,0,0.0
TE-XX-0e-0e-XX-TE.CL,freetibet.org/,0,78,0,22,0,0,0.0
CL-XX-83-XX-83-CL.TE,freetibet.org/,0,70,0,30,0,0,0.0
TE-82-XX-82-XX-TE.CL,freetibet.org/,0,83,0,17,0,0,0.0
TE-XX-b0-b0-XX-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-XX-0b-XX-0b-TE.CL,freetibet.org/,0,73,0,27,0,0,0.0
TE-e9-XX-XX-e9-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-XX-e2-XX-e2-CL.TE,www.uyghurnet.org/,0,83,0,17,0,0,0.0
CL-endspacerx-a0-CL.TE,www.uyghurnet.org/,0,70,0,30,0,0,0.0
CL-endspacex-a0-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
TE-8a-XX-8a-XX-TE.CL,freetibet.org/,0,77,0,23,0,0,0.0
CL-prespace-ff-CL.TE,freetibet.org/,0,68,0,32,0,0,0.0
TE-postspace-04-TE.CL,freetibet.org/,0,66,0,34,0,0,0.0
TE-06-06-XX-XX-TE.CL,www.uyghurnet.org/,0,79,0,21,0,0,0.0
TE-XX-ba-ba-XX-TE.CL,www.uyghurnet.org/,0,72,0,28,0,0,0.0
TE-XX-da-da-XX-TE.CL,www.uyghurnet.org/,0,72,0,28,0,0,0.0
TE-ca-XX-ca-XX-TE.CL,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-XX-a8-XX-a8-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
CL-df-XX-df-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-XX-af-XX-af-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
CL-xnprespace-a0-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-f2-XX-f2-XX-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-double-colon-CL.TE,freetibet.org/,0,81,0,19,0,0,0.0
CL-x-nout-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
TE-99-XX-XX-99-TE.CL,freetibet.org/,0,82,0,18,0,0,0.0
TE-prespace-7f-TE.CL,www.uyghurnet.org/,0,81,0,19,0,0,0.0
TE-e6-XX-XX-e6-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-XX-95-XX-95-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-XX-9d-XX-9d-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-XX-8a-XX-8a-TE.CL,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-d0-XX-d0-XX-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-xnprespace-09-CL.TE,www.uyghurnet.org/,0,69,0,31,0,0,0.0
TE-86-86-XX-XX-TE.CL,freetibet.org/,0,84,0,16,0,0,0.0
CL-XX-c0-c0-XX-CL.TE,www.uyghurnet.org/,0,75,0,25,0,0,0.0
CL-XX-XX-0d-0d-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
TE-XX-fb-fb-XX-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
TE-XX-17-XX-17-TE.CL,www.uyghurnet.org/,0,86,0,14,0,0,0.0
CL-XX-d3-d3-XX-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
TE-ef-XX-XX-ef-TE.CL,www.uyghurnet.org/,0,73,0,27,0,0,0.0
TE-xnprespace-04-CL.TE,freetibet.org/,0,76,0,24,0,0,0.0
CL-bc-XX-bc-XX-CL.TE,freetibet.org/,0,73,0,27,0,0,0.0
TE-XX-ee-ee-XX-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
TE-cb-XX-cb-XX-TE.CL,www.uyghurnet.org/,0,72,0,28,0,0,0.0
No-Vector,freetibet.org/,0,78,0,22,0,0,0.0
CL-XX-83-XX-83-CL.TE,www.uyghurnet.org/,0,78,0,22,0,0,0.0
CL-XX-8c-8c-XX-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-7f-XX-XX-7f-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-e4-e4-XX-XX-TE.CL,www.uyghurnet.org/,0,72,0,28,0,0,0.0
TE-db-XX-db-XX-TE.CL,freetibet.org/,0,76,0,24,0,0,0.0
TE-XX-1e-XX-1e-TE.CL,www.uyghurnet.org/,0,66,0,34,0,0,0.0
CL-XX-f1-f1-XX-CL.TE,freetibet.org/,0,79,0,21,0,0,0.0
CL-XX-8d-8d-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-XX-9b-XX-9b-TE.CL,www.uyghurnet.org/,0,71,0,29,0,0,0.0
CL-XX-1b-XX-1b-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
CL-XX-d4-XX-d4-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
CL-XX-fc-fc-XX-CL.TE,www.uyghurnet.org/,0,73,0,27,0,0,0.0
CL-b1-b1-XX-XX-CL.TE,www.uyghurnet.org/,0,76,0,24,0,0,0.0
CL-XX-ec-ec-XX-CL.TE,www.uyghurnet.org/,0,80,0,20,0,0,0.0
CL-c7-XX-XX-c7-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-XX-XX-e6-e6-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
TE-xnprespace-1f-CL.TE,freetibet.org/,0,72,0,28,0,0,0.0
CL-a0-a0-XX-XX-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
CL-XX-c7-XX-c7-CL.TE,freetibet.org/,0,69,0,31,0,0,0.0
CL-XX-e3-e3-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-10-XX-XX-10-CL.TE,freetibet.org/,0,74,0,26,0,0,0.0
CL-be-be-XX-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-XX-a0-a0-XX-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
TE-XX-f2-f2-XX-TE.CL,www.uyghurnet.org/,0,70,0,30,0,0,0.0
TE-b9-XX-b9-XX-TE.CL,www.uyghurnet.org/,0,80,0,20,0,0,0.0
TE-XX-a4-XX-a4-TE.CL,freetibet.org/,0,65,0,35,0,0,0.0
CL-9a-9a-XX-XX-CL.TE,freetibet.org/,0,77,0,23,0,0,0.0
TE-XX-e6-e6-XX-TE.CL,www.uyghurnet.org/,0,84,0,16,0,0,0.0
TE-b0-b0-XX-XX-TE.CL,www.uyghurnet.org/,0,80,0,20,0,0,0.0
TE-81-XX-81-XX-TE.CL,www.uyghurnet.org/,0,79,0,21,0,0,0.0
TE-ca-XX-XX-ca-TE.CL,freetibet.org/,0,75,0,25,0,0,0.0
TE-XX-ae-XX-ae-TE.CL,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-bd-bd-XX-XX-CL.TE,www.uyghurnet.org/,0,77,0,23,0,0,0.0
CL-postspace-08-CL.TE,freetibet.org/,0,78,0,22,0,0,0.0
CL-contentEnc-CL.TE,freetibet.org/,0,69,0,31,0,0,0.0
CL-XX-c1-c1-XX-CL.TE,www.uyghurnet.org/,0,74,0,26,0,0,0.0
TE-b5-b5-XX-XX-TE.CL,freetibet.org/,0,80,0,20,0,0,0.0
TE-01-01-XX-XX-TE.CL,freetibet.org/,0,71,0,29,0,0,0.0
TE-d1-XX-d1-XX-TE.CL,www.uyghurnet.org/,0,82,0,18,0,0,0.0
CL-1d-XX-XX-1d-CL.TE,freetibet.org/,0,71,0,29,0,0,0.0
TE-99-XX-99-XX-TE.CL,www.uyghurnet.org/,0,79,0,21,0,0,0.0
CL-cf-cf-XX-XX-CL.TE,freetibet.org/,0,75,0,25,0,0,0.0
TE-d2-XX-XX-d2-TE.CL,www.uyghurnet.org/,0,79,0,21,0,0,0.0
